Name_1,TotalCases,ActiveCases,Recovered,Death,Date,Time,NewCases,NoNewCasesSince
Paraguay,52,48,1,3,2020-03-27,11:11:11,11,0.0
Peru,635,608,16,11,2020-03-27,11:11:11,55,0.0
Philippines,803,718,31,54,2020-03-27,11:11:11,96,0.0
Poland,1389,1366,7,16,2020-03-27,11:11:11,168,0.0
Portugal,4268,4149,43,76,2020-03-27,11:11:11,724,0.0
Qatar,562,519,43,0,2020-03-27,11:11:11,13,0.0
Reunion,145,144,1,0,2020-03-27,11:11:11,10,0.0
Romania,1292,1151,115,26,2020-03-27,11:11:11,263,0.0
Russia,1036,987,45,4,2020-03-27,11:11:11,196,0.0
Rwanda,54,54,0,0,2020-03-27,11:11:11,4,0.0
Saint Barthelemy,5,5,0,0,2020-03-27,11:11:11,2,0.0
Saint Kitts and Nevis,2,2,0,0,2020-03-27,11:11:11,0,0.0
Saint Lucia,3,2,1,0,2020-03-27,11:11:11,0,0.0
St. Vincent Grenadines,1,1,0,0,2020-03-27,11:11:11,0,0.0
San Marino,223,198,4,21,2020-03-27,11:11:11,15,0.0
Saudi Arabia,1104,1066,35,3,2020-03-27,11:11:11,92,0.0
Senegal,119,108,11,0,2020-03-27,11:11:11,14,0.0
Serbia,457,456,0,1,2020-03-27,11:11:11,73,0.0
Seychelles,7,7,0,0,2020-03-27,11:11:11,0,0.0
Singapore,732,547,183,2,2020-03-27,11:11:11,49,0.0
Sint Maarten,3,3,0,0,2020-03-27,11:11:11,0,0.0
Slovakia,269,267,2,0,2020-03-27,11:11:11,43,0.0
Slovenia,632,613,10,9,2020-03-27,11:11:11,70,0.0
Somalia,3,3,0,0,2020-03-27,11:11:11,1,0.0
South Africa,1170,1138,31,1,2020-03-27,11:11:11,243,0.0
Spain,65719,51224,9357,5138,2020-03-27,11:11:11,7933,0.0
Sri Lanka,106,99,7,0,2020-03-27,11:11:11,0,0.0
St Martin,11,11,0,0,2020-03-27,11:11:11,0,0.0
Sudan,3,2,0,1,2020-03-27,11:11:11,0,0.0
Suriname,8,8,0,0,2020-03-27,11:11:11,0,0.0
Sweden,3069,2948,16,105,2020-03-27,11:11:11,229,0.0
Switzerland,12928,11167,1530,231,2020-03-27,11:11:11,1117,0.0
Syria,5,5,0,0,2020-03-27,11:11:11,0,0.0
Taiwan,267,236,29,2,2020-03-27,11:11:11,15,0.0
Tanzania,13,12,1,0,2020-03-27,11:11:11,0,0.0
Thailand,1136,1034,97,5,2020-03-27,11:11:11,91,0.0
Timor-Leste,1,1,0,0,2020-03-27,11:11:11,0,0.0
Togo,25,23,1,1,2020-03-27,11:11:11,2,0.0
Trinidad and Tobago,66,63,1,2,2020-03-27,11:11:11,1,0.0
Tunisia,227,219,2,6,2020-03-27,11:11:11,30,0.0
Turkey,5698,5564,42,92,2020-03-27,11:11:11,2069,0.0
Turks and Caicos,0,0,0,0,2020-03-27,11:11:11,0,0.0
Uganda,23,23,0,0,2020-03-27,11:11:11,9,0.0
Ukraine,310,300,5,5,2020-03-27,11:11:11,114,0.0
UAE,405,351,52,2,2020-03-27,11:11:11,72,0.0
UK,14543,13649,135,759,2020-03-27,11:11:11,2885,0.0
Uruguay,238,238,0,0,2020-03-27,11:11:11,21,0.0
USA,101657,99207,869,1581,2020-03-27,11:11:11,17821,0.0
Uzbekistan,88,82,5,1,2020-03-27,11:11:11,13,0.0
Venezuela,107,75,31,1,2020-03-27,11:11:11,0,0.0
Vietnam,163,143,20,0,2020-03-27,11:11:11,10,0.0
Palestine,91,73,17,1,2020-03-27,11:11:11,7,0.0
Zambia,22,22,0,0,2020-03-27,11:11:11,6,0.0
Zimbabwe,5,4,0,1,2020-03-27,11:11:11,2,0.0
Afghanistan,110,104,2,4,2020-03-28,11:11:11,0,0.0
Albania,197,156,31,10,2020-03-28,11:11:11,11,0.0
Algeria,454,394,31,29,2020-03-28,11:11:11,45,0.0
Andorra,308,304,1,3,2020-03-28,11:11:11,41,0.0
Angola,5,5,0,0,2020-03-28,11:11:11,1,0.0
Anguilla,2,2,0,0,2020-03-28,11:11:11,2,0.0
Antigua and Barbuda,7,7,0,0,2020-03-28,11:11:11,0,0.0
Argentina,690,600,72,18,2020-03-28,11:11:11,101,0.0
Armenia,407,376,30,1,2020-03-28,11:11:11,78,0.0
Aruba,46,45,1,0,2020-03-28,11:11:11,13,0.0
Australia,3640,3382,244,14,2020-03-28,11:11:11,497,0.0
Austria,8271,7978,225,68,2020-03-28,11:11:11,614,0.0
Azerbaijan,182,163,15,4,2020-03-28,11:11:11,17,0.0
Bahamas,10,9,1,0,2020-03-28,11:11:11,0,0.0
Bahrain,476,207,265,4,2020-03-28,11:11:11,10,0.0
Bangladesh,48,28,15,5,2020-03-28,11:11:11,0,0.0
Barbados,26,26,0,0,2020-03-28,11:11:11,2,0.0
Belarus,94,62,32,0,2020-03-28,11:11:11,0,0.0
Belgium,9134,7718,1063,353,2020-03-28,11:11:11,1850,0.0
Belize,2,2,0,0,2020-03-28,11:11:11,0,0.0
Benin,6,6,0,0,2020-03-28,11:11:11,0,0.0
Bermuda,17,15,2,0,2020-03-28,11:11:11,0,0.0
Bhutan,3,3,0,0,2020-03-28,11:11:11,0,0.0
Bolivia,74,74,0,0,2020-03-28,11:11:11,13,0.0
Bosnia and Herzegovina,258,248,5,5,2020-03-28,11:11:11,21,0.0
Botswana,0,0,0,0,2020-03-28,11:11:11,0,0.0
Brazil,3904,3787,6,111,2020-03-28,11:11:11,487,0.0
British Virgin Islands,2,2,0,0,2020-03-28,11:11:11,2,0.0
Brunei,120,94,25,1,2020-03-28,11:11:11,5,0.0
Bulgaria,331,313,11,7,2020-03-28,11:11:11,38,0.0
Burkina Faso,207,175,21,11,2020-03-28,11:11:11,27,0.0
Myanmar,8,8,0,0,2020-03-28,11:11:11,0,0.0
Cabo Verde,5,4,0,1,2020-03-28,11:11:11,0,0.0
Cambodia,99,86,13,0,2020-03-28,11:11:11,0,0.0
Cameroon,91,87,2,2,2020-03-28,11:11:11,0,0.0
Canada,5576,5049,466,61,2020-03-28,11:11:11,894,0.0
Cayman Islands,8,7,0,1,2020-03-28,11:11:11,0,0.0
CAR,3,3,0,0,2020-03-28,11:11:11,0,0.0
Chad,3,3,0,0,2020-03-28,11:11:11,0,0.0
Channel Islands,97,96,0,1,2020-03-28,11:11:11,9,0.0
Chile,1909,1842,61,6,2020-03-28,11:11:11,299,0.0
China,81401,3128,74978,3295,2020-03-28,11:11:11,56,0.0
Colombia,608,592,10,6,2020-03-28,11:11:11,69,0.0
Congo,4,4,0,0,2020-03-28,11:11:11,0,0.0
DRC,65,57,2,6,2020-03-28,11:11:11,14,0.0
Costa Rica,295,290,3,2,2020-03-28,11:11:11,32,0.0
Ivory Coast,101,98,3,0,2020-03-28,11:11:11,0,0.0
Croatia,657,607,45,5,2020-03-28,11:11:11,71,0.0
Cuba,119,112,4,3,2020-03-28,11:11:11,39,0.0
Curacao,8,5,2,1,2020-03-28,11:11:11,0,0.0
Cyprus,179,159,15,5,2020-03-28,11:11:11,17,0.0
Czechia,2631,2609,11,11,2020-03-28,11:11:11,352,0.0
Denmark,2201,2135,1,65,2020-03-28,11:11:11,155,0.0
Diamond Princess,712,105,597,10,2020-03-28,11:11:11,0,0.0
Djibouti,14,14,0,0,2020-03-28,11:11:11,2,0.0
Dominica,11,11,0,0,2020-03-28,11:11:11,0,0.0
Dominican Republic,719,688,3,28,2020-03-28,11:11:11,138,0.0
Ecuador,1823,1772,3,48,2020-03-28,11:11:11,228,0.0
Egypt,576,419,121,36,2020-03-28,11:11:11,40,0.0
El Salvador,19,19,0,0,2020-03-28,11:11:11,6,0.0
Equatorial Guinea,12,12,0,0,2020-03-28,11:11:11,0,0.0
Eritrea,6,6,0,0,2020-03-28,11:11:11,0,0.0
Estonia,645,624,20,1,2020-03-28,11:11:11,70,0.0
Eswatini,9,9,0,0,2020-03-28,11:11:11,0,0.0
Ethiopia,16,15,1,0,2020-03-28,11:11:11,0,0.0
Faeroe Islands,155,101,54,0,2020-03-28,11:11:11,11,0.0
Fiji,5,5,0,0,2020-03-28,11:11:11,0,0.0
Finland,1167,1148,10,9,2020-03-28,11:11:11,126,0.0
France,37575,29561,5700,2314,2020-03-28,11:11:11,4611,0.0
French Guiana,28,22,6,0,2020-03-28,11:11:11,0,0.0
French Polynesia,30,30,0,0,2020-03-28,11:11:11,0,0.0
Gabon,7,6,0,1,2020-03-28,11:11:11,0,0.0
Gambia,3,2,0,1,2020-03-28,11:11:11,0,0.0
Georgia,90,76,14,0,2020-03-28,11:11:11,7,0.0
Germany,57695,48781,8481,433,2020-03-28,11:11:11,6824,0.0
Ghana,141,134,2,5,2020-03-28,11:11:11,4,0.0
Gibraltar,56,42,14,0,2020-03-28,11:11:11,1,0.0
Greece,1061,977,52,32,2020-03-28,11:11:11,95,0.0
Greenland,10,8,2,0,2020-03-28,11:11:11,0,0.0
Grenada,7,7,0,0,2020-03-28,11:11:11,0,0.0
Guadeloupe,102,83,17,2,2020-03-28,11:11:11,29,0.0
Guatemala,34,23,10,1,2020-03-28,11:11:11,6,0.0
Guinea,8,8,0,0,2020-03-28,11:11:11,0,0.0
Guinea-Bissau,2,2,0,0,2020-03-28,11:11:11,0,0.0
Guyana,8,7,0,1,2020-03-28,11:11:11,3,0.0
Haiti,8,8,0,0,2020-03-28,11:11:11,0,0.0
Vatican City,6,6,0,0,2020-03-28,11:11:11,2,0.0
Honduras,95,91,3,1,2020-03-28,11:11:11,27,0.0
Hong Kong,561,445,112,4,2020-03-28,11:11:11,42,0.0
Hungary,343,298,34,11,2020-03-28,11:11:11,43,0.0
Iceland,963,847,114,2,2020-03-28,11:11:11,73,0.0
India,987,879,84,24,2020-03-28,11:11:11,100,0.0
Indonesia,1155,994,59,102,2020-03-28,11:11:11,109,0.0
Iran,35408,21212,11679,2517,2020-03-28,11:11:11,3076,0.0
Iraq,506,333,131,42,2020-03-28,11:11:11,48,0.0
Ireland,2415,2374,5,36,2020-03-28,11:11:11,294,0.0
Isle of Man,32,32,0,0,2020-03-28,11:11:11,3,0.0
Israel,3619,3518,89,12,2020-03-28,11:11:11,584,0.0
Italy,92472,70065,12384,10023,2020-03-28,11:11:11,5974,0.0
Jamaica,30,27,2,1,2020-03-28,11:11:11,4,0.0
Japan,1693,1237,404,52,2020-03-28,11:11:11,225,0.0
Jordan,246,227,18,1,2020-03-28,11:11:11,11,0.0
Kazakhstan,228,211,16,1,2020-03-28,11:11:11,78,0.0
Kenya,38,36,1,1,2020-03-28,11:11:11,7,0.0
S. Korea,9478,4523,4811,144,2020-03-28,11:11:11,146,0.0
Kosovo,91,89,1,1,2020-03-28,11:11:11,5,0.0
Kuwait,235,171,64,0,2020-03-28,11:11:11,10,0.0
Kyrgyzstan,58,58,0,0,2020-03-28,11:11:11,0,0.0
Laos,8,8,0,0,2020-03-28,11:11:11,2,0.0
Latvia,305,304,1,0,2020-03-28,11:11:11,25,0.0
Lebanon,412,374,30,8,2020-03-28,11:11:11,21,0.0
Liberia,3,3,0,0,2020-03-28,11:11:11,0,0.0
Libya,3,3,0,0,2020-03-28,11:11:11,2,0.0
Liechtenstein,56,56,0,0,2020-03-28,11:11:11,0,0.0
Lithuania,394,386,1,7,2020-03-28,11:11:11,36,0.0
Luxembourg,1831,1773,40,18,2020-03-28,11:11:11,226,0.0
Macao,37,27,10,0,2020-03-28,11:11:11,4,0.0
Madagascar,26,26,0,0,2020-03-28,11:11:11,0,0.0
Malaysia,2320,1973,320,27,2020-03-28,11:11:11,159,0.0
Maldives,16,7,9,0,2020-03-28,11:11:11,0,0.0
Mali,18,18,0,0,2020-03-28,11:11:11,7,0.0
Malta,149,147,2,0,2020-03-28,11:11:11,10,0.0
Martinique,93,92,0,1,2020-03-28,11:11:11,12,0.0
Mauritania,5,5,0,0,2020-03-28,11:11:11,2,0.0
Mauritius,102,100,0,2,2020-03-28,11:11:11,8,0.0
Mayotte,63,63,0,0,2020-03-28,11:11:11,13,0.0
Mexico,717,701,4,12,2020-03-28,11:11:11,132,0.0
Moldova,231,227,2,2,2020-03-28,11:11:11,32,0.0
Monaco,42,41,1,0,2020-03-28,11:11:11,0,0.0
Mongolia,12,12,0,0,2020-03-28,11:11:11,1,0.0
Montenegro,84,83,0,1,2020-03-28,11:11:11,2,0.0
Montserrat,5,5,0,0,2020-03-28,11:11:11,0,0.0
Morocco,402,366,11,25,2020-03-28,11:11:11,57,0.0
Mozambique,8,8,0,0,2020-03-28,11:11:11,1,0.0
MS Zaandam,2,2,0,0,2020-03-28,11:11:11,2,0.0
Namibia,8,6,2,0,2020-03-28,11:11:11,0,0.0
Nepal,5,4,1,0,2020-03-28,11:11:11,1,0.0
Netherlands,9762,9120,3,639,2020-03-28,11:11:11,1159,0.0
New Caledonia,15,15,0,0,2020-03-28,11:11:11,0,0.0
New Zealand,451,401,50,0,2020-03-28,11:11:11,83,0.0
Nicaragua,4,3,0,1,2020-03-28,11:11:11,2,0.0
Niger,10,9,0,1,2020-03-28,11:11:11,0,0.0
Nigeria,89,85,3,1,2020-03-28,11:11:11,19,0.0
North Macedonia,241,234,3,4,2020-03-28,11:11:11,22,0.0
Norway,4015,3985,7,23,2020-03-28,11:11:11,260,0.0
Oman,152,129,23,0,2020-03-28,11:11:11,21,0.0
Pakistan,1495,1454,29,12,2020-03-28,11:11:11,122,0.0
Panama,786,770,2,14,2020-03-28,11:11:11,112,0.0
Papua New Guinea,1,1,0,0,2020-03-28,11:11:11,0,0.0
Paraguay,56,52,1,3,2020-03-28,11:11:11,4,0.0
Peru,671,639,16,16,2020-03-28,11:11:11,36,0.0
Philippines,1075,972,35,68,2020-03-28,11:11:11,272,0.0
Poland,1638,1613,7,18,2020-03-28,11:11:11,249,0.0
Portugal,5170,5027,43,100,2020-03-28,11:11:11,902,0.0
Qatar,590,544,45,1,2020-03-28,11:11:11,28,0.0
Reunion,183,182,1,0,2020-03-28,11:11:11,38,0.0
Romania,1452,1276,139,37,2020-03-28,11:11:11,160,0.0
Russia,1264,1211,49,4,2020-03-28,11:11:11,228,0.0
Rwanda,60,60,0,0,2020-03-28,11:11:11,6,0.0
Saint Barthelemy,5,5,0,0,2020-03-28,11:11:11,0,0.0
Saint Kitts and Nevis,2,2,0,0,2020-03-28,11:11:11,0,0.0
Saint Lucia,3,2,1,0,2020-03-28,11:11:11,0,0.0
St. Vincent Grenadines,1,0,1,0,2020-03-28,11:11:11,0,0.0
San Marino,224,196,6,22,2020-03-28,11:11:11,1,0.0
Saudi Arabia,1203,1162,37,4,2020-03-28,11:11:11,99,0.0
Senegal,130,112,18,0,2020-03-28,11:11:11,11,0.0
Serbia,659,649,0,10,2020-03-28,11:11:11,202,0.0
Seychelles,8,8,0,0,2020-03-28,11:11:11,1,0.0
Singapore,802,602,198,2,2020-03-28,11:11:11,70,0.0
Sint Maarten,3,3,0,0,2020-03-28,11:11:11,0,0.0
Slovakia,292,290,2,0,2020-03-28,11:11:11,23,0.0
Slovenia,684,665,10,9,2020-03-28,11:11:11,52,0.0
Somalia,3,3,0,0,2020-03-28,11:11:11,0,0.0
South Africa,1187,1155,31,1,2020-03-28,11:11:11,17,0.0
Spain,73235,54968,12285,5982,2020-03-28,11:11:11,7516,0.0
Sri Lanka,113,103,9,1,2020-03-28,11:11:11,7,0.0
St Martin,11,11,0,0,2020-03-28,11:11:11,0,0.0
Sudan,5,4,0,1,2020-03-28,11:11:11,2,0.0
Suriname,8,8,0,0,2020-03-28,11:11:11,0,0.0
Sweden,3447,3326,16,105,2020-03-28,11:11:11,378,0.0
Switzerland,14076,12282,1530,264,2020-03-28,11:11:11,1148,0.0
Syria,5,5,0,0,2020-03-28,11:11:11,0,0.0
Taiwan,283,251,30,2,2020-03-28,11:11:11,16,0.0
Tanzania,14,13,1,0,2020-03-28,11:11:11,1,0.0
Thailand,1245,1142,97,6,2020-03-28,11:11:11,109,0.0
Timor-Leste,1,1,0,0,2020-03-28,11:11:11,0,0.0
Togo,25,23,1,1,2020-03-28,11:11:11,0,0.0
Trinidad and Tobago,74,70,1,3,2020-03-28,11:11:11,8,0.0
Tunisia,278,268,2,8,2020-03-28,11:11:11,51,0.0
Turkey,7402,7224,70,108,2020-03-28,11:11:11,1704,0.0
Turks and Caicos,4,4,0,0,2020-03-28,11:11:11,4,0.0
Uganda,30,30,0,0,2020-03-28,11:11:11,7,0.0
Ukraine,356,342,5,9,2020-03-28,11:11:11,46,0.0
UAE,468,414,52,2,2020-03-28,11:11:11,63,0.0
UK,17089,15935,135,1019,2020-03-28,11:11:11,2546,0.0
Uruguay,274,274,0,0,2020-03-28,11:11:11,36,0.0
USA,121478,118380,1072,2026,2020-03-28,11:11:11,19821,0.0
Uzbekistan,104,97,5,2,2020-03-28,11:11:11,16,0.0
Venezuela,119,78,39,2,2020-03-28,11:11:11,12,0.0
Vietnam,174,153,21,0,2020-03-28,11:11:11,11,0.0
Palestine,98,79,18,1,2020-03-28,11:11:11,7,0.0
Zambia,28,28,0,0,2020-03-28,11:11:11,6,0.0
Zimbabwe,7,6,0,1,2020-03-28,11:11:11,2,0.0
Afghanistan,120,114,2,4,2020-03-29,11:11:11,10,0.0
Albania,212,169,33,10,2020-03-29,11:11:11,15,0.0
Algeria,511,449,31,31,2020-03-29,11:11:11,57,0.0
Andorra,334,327,1,6,2020-03-29,11:11:11,26,0.0
Angola,7,5,0,2,2020-03-29,11:11:11,2,0.0
Anguilla,2,2,0,0,2020-03-29,11:11:11,0,0.0
Antigua and Barbuda,7,7,0,0,2020-03-29,11:11:11,0,0.0
Argentina,745,654,72,19,2020-03-29,11:11:11,55,0.0
Armenia,424,391,30,3,2020-03-29,11:11:11,17,0.0
Aruba,50,49,1,0,2020-03-29,11:11:11,4,0.0
Australia,3984,3724,244,16,2020-03-29,11:11:11,344,0.0
Austria,8788,8223,479,86,2020-03-29,11:11:11,517,0.0
Azerbaijan,209,190,15,4,2020-03-29,11:11:11,27,0.0
Bahamas,11,10,1,0,2020-03-29,11:11:11,1,0.0
Bahrain,499,223,272,4,2020-03-29,11:11:11,23,0.0
Bangladesh,48,28,15,5,2020-03-29,11:11:11,0,0.0
Barbados,33,33,0,0,2020-03-29,11:11:11,7,0.0
Belarus,94,62,32,0,2020-03-29,11:11:11,0,0.0
Belgium,10836,9046,1359,431,2020-03-29,11:11:11,1702,0.0
Belize,2,2,0,0,2020-03-29,11:11:11,0,0.0
Benin,6,6,0,0,2020-03-29,11:11:11,0,0.0
Bermuda,22,20,2,0,2020-03-29,11:11:11,5,0.0
Bhutan,4,4,0,0,2020-03-29,11:11:11,1,0.0
Bolivia,81,80,0,1,2020-03-29,11:11:11,7,0.0
Bosnia and Herzegovina,323,309,8,6,2020-03-29,11:11:11,65,0.0
Botswana,0,0,0,0,2020-03-29,11:11:11,0,0.0
Brazil,4256,4114,6,136,2020-03-29,11:11:11,352,0.0
British Virgin Islands,2,2,0,0,2020-03-29,11:11:11,0,0.0
Brunei,126,91,34,1,2020-03-29,11:11:11,6,0.0
Bulgaria,346,324,14,8,2020-03-29,11:11:11,15,0.0
Burkina Faso,222,187,23,12,2020-03-29,11:11:11,15,0.0
Myanmar,10,10,0,0,2020-03-29,11:11:11,2,0.0
Cabo Verde,6,5,0,1,2020-03-29,11:11:11,1,0.0
Cambodia,103,82,21,0,2020-03-29,11:11:11,4,0.0
Cameroon,139,128,5,6,2020-03-29,11:11:11,48,0.0
Canada,6280,5750,466,64,2020-03-29,11:11:11,704,0.0
Cayman Islands,8,7,0,1,2020-03-29,11:11:11,0,0.0
CAR,3,3,0,0,2020-03-29,11:11:11,0,0.0
Chad,3,3,0,0,2020-03-29,11:11:11,0,0.0
Channel Islands,108,106,0,2,2020-03-29,11:11:11,11,0.0
Chile,2139,2057,75,7,2020-03-29,11:11:11,230,0.0
China,81444,2684,75460,3300,2020-03-29,11:11:11,43,0.0
Colombia,702,682,10,10,2020-03-29,11:11:11,94,0.0
Congo,19,19,0,0,2020-03-29,11:11:11,15,0.0
DRC,65,57,2,6,2020-03-29,11:11:11,0,0.0
Costa Rica,314,309,3,2,2020-03-29,11:11:11,19,0.0
Ivory Coast,165,160,4,1,2020-03-29,11:11:11,64,0.0
Croatia,713,655,52,6,2020-03-29,11:11:11,56,0.0
Cuba,139,132,4,3,2020-03-29,11:11:11,20,0.0
Curacao,8,5,2,1,2020-03-29,11:11:11,0,0.0
Cyprus,214,194,15,5,2020-03-29,11:11:11,35,0.0
Czechia,2817,2790,11,16,2020-03-29,11:11:11,186,0.0
Denmark,2395,2322,1,72,2020-03-29,11:11:11,194,0.0
Diamond Princess,712,99,603,10,2020-03-29,11:11:11,0,0.0
Djibouti,18,18,0,0,2020-03-29,11:11:11,4,0.0
Dominica,11,11,0,0,2020-03-29,11:11:11,0,0.0
Dominican Republic,859,817,3,39,2020-03-29,11:11:11,140,0.0
Ecuador,1924,1863,3,58,2020-03-29,11:11:11,101,0.0
Egypt,609,437,132,40,2020-03-29,11:11:11,33,0.0
El Salvador,24,24,0,0,2020-03-29,11:11:11,5,0.0
Equatorial Guinea,12,12,0,0,2020-03-29,11:11:11,0,0.0
Eritrea,12,12,0,0,2020-03-29,11:11:11,6,0.0
Estonia,679,656,20,3,2020-03-29,11:11:11,34,0.0
Eswatini,9,9,0,0,2020-03-29,11:11:11,0,0.0
Ethiopia,21,20,1,0,2020-03-29,11:11:11,5,0.0
Faeroe Islands,159,89,70,0,2020-03-29,11:11:11,4,0.0
Fiji,5,5,0,0,2020-03-29,11:11:11,0,0.0
Finland,1240,1219,10,11,2020-03-29,11:11:11,73,0.0
France,40174,30366,7202,2606,2020-03-29,11:11:11,2599,0.0
French Guiana,28,22,6,0,2020-03-29,11:11:11,0,0.0
French Polynesia,30,30,0,0,2020-03-29,11:11:11,0,0.0
Gabon,7,6,0,1,2020-03-29,11:11:11,0,0.0
Gambia,4,3,0,1,2020-03-29,11:11:11,1,0.0
Georgia,91,73,18,0,2020-03-29,11:11:11,1,0.0
Germany,62095,52351,9211,533,2020-03-29,11:11:11,4400,0.0
Ghana,152,145,2,5,2020-03-29,11:11:11,11,0.0
Gibraltar,65,51,14,0,2020-03-29,11:11:11,9,0.0
Greece,1156,1066,52,38,2020-03-29,11:11:11,95,0.0
Greenland,10,8,2,0,2020-03-29,11:11:11,0,0.0
Grenada,9,9,0,0,2020-03-29,11:11:11,2,0.0
Guadeloupe,106,85,17,4,2020-03-29,11:11:11,4,0.0
Guatemala,34,23,10,1,2020-03-29,11:11:11,0,0.0
Guinea,16,16,0,0,2020-03-29,11:11:11,8,0.0
Guinea-Bissau,2,2,0,0,2020-03-29,11:11:11,0,0.0
Guyana,8,7,0,1,2020-03-29,11:11:11,0,0.0
Haiti,15,14,1,0,2020-03-29,11:11:11,7,0.0
Vatican City,6,6,0,0,2020-03-29,11:11:11,0,0.0
Honduras,110,104,3,3,2020-03-29,11:11:11,15,0.0
Hong Kong,641,525,112,4,2020-03-29,11:11:11,80,0.0
Hungary,408,361,34,13,2020-03-29,11:11:11,65,0.0
Iceland,1020,883,135,2,2020-03-29,11:11:11,57,0.0
India,1024,902,95,27,2020-03-29,11:11:11,37,0.0
Indonesia,1285,1107,64,114,2020-03-29,11:11:11,130,0.0
Iran,38309,23278,12391,2640,2020-03-29,11:11:11,2901,0.0
Iraq,547,362,143,42,2020-03-29,11:11:11,41,0.0
Ireland,2615,2564,5,46,2020-03-29,11:11:11,200,0.0
Isle of Man,42,42,0,0,2020-03-29,11:11:11,10,0.0
Israel,4247,4100,132,15,2020-03-29,11:11:11,628,0.0
Italy,97689,73880,13030,10779,2020-03-29,11:11:11,5217,0.0
Jamaica,32,29,2,1,2020-03-29,11:11:11,2,0.0
Japan,1866,1388,424,54,2020-03-29,11:11:11,173,0.0
Jordan,259,238,18,3,2020-03-29,11:11:11,13,0.0
Kazakhstan,284,263,20,1,2020-03-29,11:11:11,56,0.0
Kenya,42,40,1,1,2020-03-29,11:11:11,4,0.0
S. Korea,9583,4398,5033,152,2020-03-29,11:11:11,105,0.0
Kosovo,94,92,1,1,2020-03-29,11:11:11,3,0.0
Kuwait,255,188,67,0,2020-03-29,11:11:11,20,0.0
Kyrgyzstan,84,84,0,0,2020-03-29,11:11:11,26,0.0
Laos,8,8,0,0,2020-03-29,11:11:11,0,0.0
Latvia,347,346,1,0,2020-03-29,11:11:11,42,0.0
Lebanon,438,398,30,10,2020-03-29,11:11:11,26,0.0
Liberia,3,3,0,0,2020-03-29,11:11:11,0,0.0
Libya,8,8,0,0,2020-03-29,11:11:11,5,0.0
Liechtenstein,56,56,0,0,2020-03-29,11:11:11,0,0.0
Lithuania,460,452,1,7,2020-03-29,11:11:11,66,0.0
Luxembourg,1950,1889,40,21,2020-03-29,11:11:11,119,0.0
Macao,37,27,10,0,2020-03-29,11:11:11,0,0.0
Madagascar,39,39,0,0,2020-03-29,11:11:11,13,0.0
Malaysia,2470,2047,388,35,2020-03-29,11:11:11,150,0.0
Maldives,17,4,13,0,2020-03-29,11:11:11,1,0.0
Mali,18,17,0,1,2020-03-29,11:11:11,0,0.0
Malta,151,149,2,0,2020-03-29,11:11:11,2,0.0
Martinique,93,92,0,1,2020-03-29,11:11:11,0,0.0
Mauritania,5,3,2,0,2020-03-29,11:11:11,0,0.0
Mauritius,107,104,0,3,2020-03-29,11:11:11,5,0.0
Mayotte,63,63,0,0,2020-03-29,11:11:11,0,0.0
Mexico,848,828,4,16,2020-03-29,11:11:11,131,0.0
Moldova,263,259,2,2,2020-03-29,11:11:11,32,0.0
Monaco,46,44,1,1,2020-03-29,11:11:11,4,0.0
Mongolia,12,12,0,0,2020-03-29,11:11:11,0,0.0
Montenegro,85,84,0,1,2020-03-29,11:11:11,1,0.0
Montserrat,5,5,0,0,2020-03-29,11:11:11,0,0.0
Morocco,479,440,13,26,2020-03-29,11:11:11,77,0.0
Mozambique,8,8,0,0,2020-03-29,11:11:11,0,0.0
MS Zaandam,2,2,0,0,2020-03-29,11:11:11,0,0.0
Namibia,11,9,2,0,2020-03-29,11:11:11,3,0.0
Nepal,5,4,1,0,2020-03-29,11:11:11,0,0.0
Netherlands,10866,9845,250,771,2020-03-29,11:11:11,1104,0.0
New Caledonia,15,15,0,0,2020-03-29,11:11:11,0,0.0
New Zealand,514,457,56,1,2020-03-29,11:11:11,63,0.0
Nicaragua,4,3,0,1,2020-03-29,11:11:11,0,0.0
Niger,18,17,0,1,2020-03-29,11:11:11,8,0.0
Nigeria,111,107,3,1,2020-03-29,11:11:11,22,0.0
North Macedonia,259,250,3,6,2020-03-29,11:11:11,18,0.0
Norway,4284,4252,7,25,2020-03-29,11:11:11,269,0.0
Oman,167,144,23,0,2020-03-29,11:11:11,15,0.0
Pakistan,1597,1554,29,14,2020-03-29,11:11:11,102,0.0
Panama,901,880,4,17,2020-03-29,11:11:11,115,0.0
Papua New Guinea,1,1,0,0,2020-03-29,11:11:11,0,0.0
Paraguay,59,55,1,3,2020-03-29,11:11:11,3,0.0
Peru,852,818,16,18,2020-03-29,11:11:11,181,0.0
Philippines,1418,1305,42,71,2020-03-29,11:11:11,343,0.0
Poland,1862,1833,7,22,2020-03-29,11:11:11,224,0.0
Portugal,5962,5800,43,119,2020-03-29,11:11:11,792,0.0
Qatar,634,585,48,1,2020-03-29,11:11:11,44,0.0
Reunion,183,182,1,0,2020-03-29,11:11:11,0,0.0
Romania,1815,1566,206,43,2020-03-29,11:11:11,363,0.0
Russia,1534,1462,64,8,2020-03-29,11:11:11,270,0.0
Rwanda,70,70,0,0,2020-03-29,11:11:11,10,0.0
Saint Barthelemy,5,5,0,0,2020-03-29,11:11:11,0,0.0
Saint Kitts and Nevis,2,2,0,0,2020-03-29,11:11:11,0,0.0
